movie_Released,song_bpmHistogramFirstPeakBpmMean,song_danceability,movie_Runtime,movie_BoxOffice,song_bpmHistogramSecondPeakBpmMedian,song_tuningEqualTemperedDeviation,song_tuningFrequency,song_bpmHistogramSecondPeakBpmMean,song_bpm,song_bpmHistogramFirstPeakBpmMedian,song_mfccZeroMean,movie_imdbRating,song_onsetRate,movie_Genre,song_averageLoudness,song_dynamicComplexity
1995-12-11,105,1.11220384,114,138263934,99,0.20375862,436.34702718,108,109.34144227,108,-685.77912286,7.3,2.94974458,Drama,0.81264952,5.31010618
1998-02-25,105,1.06993715,107,106236826,104,0.04022848,436.95253498,100,108.73226648,111,-677.85130627,7.4,3.51631008,Drama,0.70341896,4.22224529
1988-03-21,104,1.06501723,111,126951524,103,0.16288672,439.2545403,112,108.57499061,108,-704.5274644,7.5,3.49953485,Action,0.8160184,5.15134813
1993-10-13,110,1.06297454,120,151282101,114,0.20511176,435.15286651,101,111.37837537,111,-680.47584629,7.8,3.51724941,Drama,0.61846811,4.26343353
1993-12-01,107,1.0664473,115,157022183,106,0.20351122,438.57320815,114,107.78161567,110,-675.51306154,7.1,3.51634072,Drama,0.68413607,4.22890022
1994-02-16,111,1.12999845,118,154226006,108,0.04755265,436.07037879,116,105.39304444,105,-684.17714854,7.4,3.51700133,Drama,0.75428826,5.38239608
2000-05-18,111,1.12036065,114,141971213,105,0.20345828,434.59609832,102,108.10430658,103,-678.94307749,7.8,3.48674704,Drama,0.75297879,4.24085149
1991-12-23,109,1.12667262,112,161470778,102,0.21592144,437.1240924,100,108.77437065,106,-685.10587183,7.2,3.51746379,Drama,0.72059487,4.21461291
1993-04-06,105,1.0666405,106,122806535,98,0.04435631,435.0580857,110,108.83069756,104,-704.53962055,7.3,3.41422281,Drama,0.79971882,4.2428619
1986-07-26,107,1.06879436,106,114556163,111,0.20873568,436.82590864,110,110.56264055,104,-677.16557163,7.3,3.23845436,Action,0.77318385,4.20624356
1992-02-17,103,1.07152663,111,150947783,106,0.045539,437.81923716,102,109.52295464,110,-676.84089089,7.5,3.51711883,Drama,0.78106447,5.21302985
1994-09-28,107,1.06302916,120,130900493,107,0.2053649,436.4935198,116,106.0343644,103,-675.74548877,7.8,3.51715648,Drama,0.81737258,5.42858727
2000-03-25,106,1.10553402,112,116572836,104,0.20837671,435.71466693,116,108.84408547,111,-704.47308552,7.8,3.4503244,Drama,0.82375589,4.2658864
1992-07-22,108,1.14174088,113,123812541,111,0.05791713,437.24353821,110,108.71106888,109,-683.48878571,7.4,3.51528786,Action,0.63185756,4.21848097
1988-05-03,105,1.06770851,111,147336441,102,0.20334473,434.36502517,116,108.97952015,103,-688.39099765,7.0,3.50449182,Drama,0.79799553,4.2658605
1987-03-23,110,1.14762009,114,157876813,113,0.20534191,438.84553856,115,108.5760493,109,-704.33747605,7.2,3.64265341,Action,0.79529183,4.25551371
1992-05-01,107,1.10235684,114,119155077,104,0.21253543,437.8225069,101,110.79134486,107,-681.42122559,7.4,3.49690462,Action,0.63518868,4.22155065
1997-10-26,109,1.10234428,119,134200787,112,0.21735066,437.29415309,107,104.23678551,107,-690.55464412,7.4,3.51433003,Action,0.69263978,5.27443056
1987-08-15,103,1.14812032,117,128117354,107,0.20373079,435.78595144,99,109.05668405,110,-704.30774694,7.1,3.51740774,Drama,0.65920442,4.22934383
1990-11-17,106,1.12788596,116,106872083,103,0.11033336,438.78907513,104,108.54997234,105,-681.91545965,7.1,3.51650576,Drama,0.79972112,4.25290693
2001-05-05,111,1.13913372,118,135659568,106,0.05659512,434.71036262,110,109.97917955,111,-678.42723297,7.8,3.51617875,Drama,0.6290925,4.2510427
1991-11-28,106,1.14030922,108,123495863,110,0.04746915,438.23938082,109,108.35166067,109,-704.42935617,7.2,3.48229225,Action,0.80645512,4.24030642
1990-04-12,108,1.11404874,113,108447822,106,0.04036129,439.22035615,99,110.60291387,105,-680.39249289,7.8,3.67134501,Drama,0.62807999,4.23768424
1988-12-16,103,1.1206249,115,117243691,100,0.09599691,435.02017552,103,109.15881359,110,-675.91595541,7.8,3.62613539,Drama,0.80550511,4.2385817
1989-12-23,104,1.09274259,109,108632990,110,0.05734758,437.7516328,102,108.76081274,111,-676.97776901,7.4,3.54853289,Drama,0.78556715,4.22384111
1997-12-19,109,1.1487325,110,154014797,107,0.20916808,435.46174823,115,104.75114524,104,-704.59685392,7.0,3.41852719,Action,0.76064639,4.26398623
1986-07-12,104,1.14199089,120,107219307,105,0.21098141,436.49541901,116,110.30247132,111,-684.05840451,7.2,2.94410921,Drama,0.80869264,4.26312332
2001-09-02,108,1.11232604,117,154015371,114,0.16895817,437.98482061,111,109.48384867,104,-678.78321728,7.6,3.5388054,Action,0.65556556,4.25824203
1996-03-14,104,1.12077545,119,107606224,104,0.2177931,439.63248371,103,111.21117709,109,-691.96580189,7.1,3.28473283,Action,0.78022664,5.2357137
1986-03-18,107,1.11665921,111,163220882,99,0.10129817,435.98634217,116,108.02774772,111,-676.36401667,7.2,3.06078146,Drama,0.7684137,4.2715109
1999-06-09,108,1.13762636,108,117142733,100,0.1664094,436.070469,112,108.23919757,110,-704.56641649,7.5,3.42145205,Action,0.65921343,5.36145398
1996-06-26,109,1.11323791,118,143646503,101,0.08646364,436.66429022,115,107.82463495,105,-676.7506081,7.6,3.63891943,Drama,0.62730467,4.71693234
2002-05-03,109,1.15068648,114,150388856,108,0.20834431,434.72335449,103,108.86269777,106,-677.2980238,7.5,3.51654837,Action,0.77607961,4.69994566
1993-09-16,103,1.07195082,111,118169521,99,0.13815847,436.21416936,105,108.02138348,107,-704.53444558,7.6,3.51643899,Action,0.79853228,4.22342428
2002-11-08,111,1.07278934,120,111172162,112,0.06098809,439.45776348,98,110.176282,103,-678.76739827,7.8,3.51616244,Drama,0.62152711,4.2711248
1987-06-22,109,1.07754551,119,155421468,98,0.20306523,434.99882962,114,108.78854888,108,-677.97681874,7.3,3.51617288,Drama,0.76964459,4.25275698
1985-04-28,109,1.09681098,114,120823559,103,0.20338744,437.55298316,98,109.87042861,109,-685.97315911,7.3,3.5174763,Action,0.63578993,4.604932
1998-08-07,109,1.06316348,120,144371098,114,0.12224482,435.06977154,103,108.98842417,110,-683.44674499,7.0,3.51648406,Action,0.81029303,5.19253611
1993-11-23,107,1.15103212,119,150729575,99,0.16678724,435.93476673,109,108.60906909,106,-677.93261723,7.1,3.57458217,Drama,0.66758371,5.37415825
1998-08-09,109,1.1321095,112,119502558,100,0.15413312,434.78193505,111,108.88336157,111,-686.92497342,7.4,3.01216915,Action,0.79389902,4.24805668
1987-09-28,103,1.08822589,114,131843421,98,0.20423475,436.18130044,103,106.28805789,106,-694.70972118,7.3,3.49478068,Action,0.68209634,4.21077369
1984-12-20,110,1.1083269,111,138691801,109,0.14966896,439.12647962,114,109.16061833,111,-702.96274881,7.3,3.4783418,Drama,0.76910934,4.27016601
1989-11-25,107,1.11873665,118,108314335,111,0.05185774,439.20418963,99,105.37214888,105,-692.73849474,7.8,3.51734533,Drama,0.7862342,5.30022606
2002-09-02,105,1.09037726,120,107000209,108,0.06021991,435.42487428,116,109.93951953,108,-687.25821684,7.8,3.27091575,Drama,0.81301776,5.31300296
1998-02-22,110,1.14235862,106,124301354,100,0.04616213,436.8281703,116,109.48895229,105,-703.66128788,7.1,3.51619404,Drama,0.81938801,5.1537409
2002-09-12,111,1.09614277,112,130652571,100,0.05678591,434.41681442,105,109.64960513,109,-694.44270601,7.4,2.97994891,Drama,0.76082618,4.21518134
1994-06-17,110,1.14955012,116,113037669,111,0.05691026,436.4005618,101,104.47342088,108,-683.14903886,7.0,3.00458074,Drama,0.80017676,4.23077787
1999-12-16,105,1.0731161,106,163754716,98,0.05823126,436.84069307,109,108.49043829,111,-680.66219852,7.1,3.51729102,Drama,0.81742108,4.22764472
1991-03-25,108,1.12045339,120,111683048,110,0.2166341,438.68519123,100,105.71639451,109,-686.73236743,7.7,3.51671325,Drama,0.82261546,4.22241304
1995-09-05,106,1.07307247,110,140508101,114,0.2139448,437.82225689,106,109.08152136,103,-704.43685994,7.1,3.52906037,Drama,0.61560867,4.26469984
1998-12-24,103,1.06127024,118,111195648,99,0.03891358,436.54582105,103,108.16044929,110,-677.0870893,7.3,3.51758054,Action,0.62102702,4.63736356
1992-02-13,106,1.07904087,117,117709145,115,0.21227315,436.79818428,113,105.54872327,107,-703.58913323,7.7,3.5165161,Action,0.6316163,4.21444545
1995-06-09,110,1.125377,114,158423379,111,0.0577667,436.52930068,102,108.68686597,107,-692.39264933,7.0,3.50045949,Drama,0.80385277,5.05180717
1993-07-14,103,1.11287707,110,114771243,100,0.13461765,435.22290036,105,108.55928899,111,-689.33590167,7.1,3.65143023,Action,0.63470287,4.26462479
1993-05-08,107,1.10506473,108,106556704,114,0.20515218,436.15881167,104,108.09342295,103,-687.30342177,7.6,3.51744639,Action,0.7780495,4.88966806
1989-07-13,106,1.12445725,117,161031495,103,0.04855062,437.80230643,116,110.54528405,107,-677.56062353,7.1,3.49150424,Action,0.62777808,4.20970977
1985-10-22,107,1.14239569,106,142599264,112,0.05843685,437.9397537,108,111.17327575,103,-678.94763457,7.3,2.85219345,Drama,0.72753087,5.09861976
2000-02-14,111,1.09714835,115,139869740,108,0.08401926,435.73954483,116,108.50244456,105,-678.70089239,7.7,3.024294,Action,0.63395691,4.21325462
1996-06-07,104,1.10089066,119,123670827,103,0.05022891,438.87538421,116,109.55928406,108,-680.78515335,7.6,3.17287703,Drama,0.76734041,4.39711497
1992-03-08,111,1.09057873,118,118190974,99,0.2072828,438.38770333,111,108.79065129,104,-703.19542565,7.2,3.51620447,Drama,0.74948709,4.26382235
2001-06-06,109,1.13963715,119,150921822,106,0.20433845,435.30841856,103,108.05901494,106,-704.58778641,7.3,3.49221013,Action,0.77297986,4.20900438
1990-10-24,107,1.10310501,108,114903002,109,0.05151297,438.14141669,104,108.33646302,103,-678.50039691,7.2,2.96858456,Drama,0.64465721,5.30210279
1985-07-24,104,1.11677055,109,108334519,105,0.21616701,437.79474038,109,111.22231854,108,-689.2647832,7.4,3.51649884,Drama,0.67989407,5.2129397
1994-09-02,105,1.12381421,114,121900119,109,0.20972437,436.85941676,109,104.42134611,109,-675.73133537,7.3,3.51247383,Action,0.62868662,4.23908619
1986-03-10,108,1.09715174,109,154020231,109,0.11515823,437.93159664,101,110.86131752,104,-704.64176456,7.7,3.51685249,Action,0.80684937,4.23808998
2000-02-25,107,1.12699693,111,124456224,113,0.21378274,439.36261207,98,108.6765973,107,-677.49323511,7.6,3.57324635,Drama,0.79319292,4.27132068
1988-11-28,108,1.09566243,118,154028582,105,0.05099644,438.52651512,102,108.55877356,103,-704.56989984,7.6,3.51634023,Drama,0.62745092,4.54214292
2001-07-19,104,1.09640341,106,160275325,104,0.09076386,437.01906986,110,108.94284838,103,-686.44944094,7.2,3.51674169,Drama,0.62950657,4.2423581
2000-03-08,107,1.06666122,111,161817493,111,0.2077079,439.0555035,111,110.22116423,108,-683.89968306,7.3,3.08155894,Drama,0.81421605,4.24212809
1991-07-05,107,1.12859599,119,120069483,101,0.20776581,437.66758258,106,105.30768554,111,-675.34380037,7.7,3.51750737,Drama,0.80552605,5.42741119
1998-11-04,106,1.06188867,108,163105858,116,0.21045755,435.39447898,107,108.35735288,105,-704.63665255,7.7,3.56462543,Drama,0.74500381,4.24962987
1987-02-23,106,1.06235166,110,128760010,108,0.20328536,439.81909213,105,108.47641892,111,-704.43224858,7.4,3.59952442,Drama,0.63465259,5.36783363
1986-08-28,103,1.14384105,109,121022459,98,0.15371735,439.80018745,98,108.50703239,106,-689.97461493,7.8,2.9084229,Action,0.63405211,5.35877989
2002-03-02,105,1.07518579,113,162344720,106,0.20681973,438.05170173,115,108.77962862,107,-679.73241092,7.2,3.50650287,Drama,0.8187195,4.30375216
1991-08-03,109,1.13814957,121,131509962,108,0.20332203,438.15207058,102,103.82675681,105,-677.95483202,7.3,2.86311481,Drama,0.62398635,4.26394107
2000-11-10,110,1.08482921,109,123783855,107,0.20409911,437.86514348,100,108.76888414,111,-704.64856703,7.2,3.51716984,Drama,0.80619241,4.36118271
2001-10-22,112,1.12310498,120,108658124,100,0.20358748,438.24371215,108,108.11514554,108,-701.27063372,7.4,3.51744691,Drama,0.7779396,4.26399427
1990-02-07,111,1.11304488,113,154185944,116,0.05514666,435.46392406,111,106.15013129,104,-678.53201285,7.3,3.51757282,Drama,0.79873838,4.42922812
2001-11-20,109,1.11674053,110,108144086,116,0.11047553,438.37775191,111,108.60139606,110,-693.74990907,7.0,3.48618794,Action,0.62824781,4.24083875
1989-02-14,109,1.06769737,110,111773271,110,0.21552977,438.43561673,108,108.51597909,111,-704.32538015,7.0,3.51645893,Action,0.6476254,4.76982258
1991-03-22,109,1.07296557,106,107012491,104,0.1788586,436.71748918,98,108.54626019,110,-704.60814027,7.6,3.5375869,Drama,0.6653246,4.23916639
1994-08-15,105,1.07255097,117,131753727,108,0.03908276,435.07834923,112,105.82673484,103,-695.04024339,7.0,3.08119906,Drama,0.62499851,5.29539728
1998-05-08,111,1.12212065,108,109721720,101,0.09004726,436.11594862,114,106.95011363,111,-687.92159863,7.5,3.1996019,Drama,0.61928324,4.26835578
1987-08-28,105,1.14337192,107,165056511,116,0.03924158,437.92177386,110,108.27485291,108,-691.14092369,7.2,3.59223608,Drama,0.81274926,4.26403405
2002-03-24,108,1.10382417,112,148672860,108,0.20331632,437.59510533,101,107.90544766,105,-694.03290814,7.8,3.5171014,Drama,0.66330306,4.92296729
1991-04-25,107,1.09509083,112,115701677,102,0.20371493,435.91071807,113,110.28474633,107,-704.41020589,7.2,3.23326289,Drama,0.76594397,5.30539279
1985-12-24,104,1.07221031,111,165674465,105,0.08258289,438.01633683,115,107.38717808,105,-686.57941065,7.6,3.47898838,Drama,0.62207722,4.26604484
1985-04-07,108,1.06870368,110,129750343,99,0.20819661,439.22014214,114,108.08836202,110,-698.44999271,7.2,3.51732881,Drama,0.66190419,4.97637845
1986-10-16,105,1.13962543,118,165736006,106,0.05851598,438.32383329,106,110.29376435,110,-703.97517616,7.0,3.49285831,Action,0.62076689,4.25244527
1989-06-14,108,1.13121335,113,120127957,113,0.14756832,434.63792669,105,108.80334436,108,-677.69858695,7.8,2.97586129,Drama,0.7646042,4.29036835
1989-06-19,104,1.07309946,119,145519791,106,0.21323215,439.43964834,112,108.17580694,104,-676.56452108,7.4,3.25261207,Drama,0.76245883,4.85376292
1992-07-02,111,1.11556525,106,110967939,114,0.09783178,439.44845974,102,109.65659756,111,-678.5394086,7.4,3.63356566,Drama,0.63605244,4.9582033
1990-08-01,108,1.09770116,109,107383022,106,0.20453343,439.42192224,114,109.6911446,110,-701.25372346,7.5,2.94704263,Action,0.63181527,5.35332548
2002-07-13,107,1.06803837,119,149072215,116,0.20466941,439.27824459,116,108.59444717,111,-676.53485913,7.3,3.59366585,Drama,0.71386467,4.26254793
1987-12-14,109,1.13523767,114,162867135,102,0.05619102,436.08308938,114,105.85142612,108,-691.5699865,7.7,3.54024343,Action,0.75424168,4.25212794
1991-03-28,106,1.10821392,121,131204960,114,0.20397924,437.3082176,113,111.04983242,104,-704.66819249,7.6,3.65806642,Action,0.62495775,5.15140739
1996-03-08,111,1.12428394,115,123061929,105,0.20623845,434.8393578,100,110.74008896,104,-700.43350063,7.5,3.06802647,Drama,0.79331487,5.25140133
1995-07-02,104,1.13136244,109,115818620,105,0.05907784,434.88399523,102,106.99462748,110,-676.94383414,7.0,3.51729967,Drama,0.66563034,4.96642285
1992-11-27,104,1.06249352,106,130380104,113,0.06774897,437.04441709,110,108.67702209,106,-683.65163713,7.8,3.51620028,Drama,0.63157597,5.25080894
1990-05-26,108,1.09509188,118,150929358,116,0.21658075,435.93469222,107,109.09095597,103,-676.38595074,7.3,3.57909845,Action,0.72468714,4.20847951
1987-05-26,103,1.10151016,113,109118872,114,0.05414453,438.55610432,101,110.37170413,108,-680.3682706,7.5,3.51348745,Drama,0.67485462,4.26608351
1994-11-17,108,1.07030274,117,114200527,103,0.21383903,439.6359669,105,108.17324399,109,-678.76009899,7.6,3.22419542,Action,0.68085342,4.26110123
1993-10-13,103,1.13951986,108,139304471,105,0.20725583,434.96849529,110,109.22287744,106,-704.41956985,7.6,3.64525233,Action,0.78725643,5.09056639
1999-04-12,109,1.07860311,120,152306062,109,0.20326072,434.31970439,115,110.37469293,105,-700.36857244,7.2,3.49048164,Action,0.79608993,4.26547898
1994-09-25,109,1.11318312,112,129564975,105,0.20416562,437.46218465,109,108.21309606,103,-701.21068189,7.0,3.63721976,Drama,0.78535825,4.2596388
1995-06-01,109,1.14395643,116,113386699,116,0.0463622,439.49245378,101,110.18108076,108,-691.55168787,7.4,3.50381603,Action,0.63012886,5.30867287
2000-03-22,110,1.13623258,109,118521705,116,0.04399252,439.89062217,116,105.3380686,104,-675.70721881,7.4,3.51357716,Drama,0.62844854,5.2590455
1999-06-04,111,1.09262834,116,128884986,115,0.2180989,435.46741844,102,110.59519136,111,-676.12992132,7.4,3.50938123,Action,0.79443533,4.25390963
2000-08-14,104,1.11779361,112,144330634,114,0.0504677,439.98924501,105,108.3858884,110,-696.88594628,7.8,3.51649048,Action,0.75983211,5.19509271
1996-09-07,110,1.07696235,116,128474064,113,0.04204127,439.61166679,99,108.75438872,107,-677.6290321,7.5,3.51740424,Action,0.81563917,4.2708571
2000-07-13,110,1.09971044,107,123231227,114,0.17547485,439.08707215,109,107.11831295,110,-704.33311786,7.6,2.91376671,Action,0.80139275,4.21577796
1996-06-24,109,1.11297266,118,157034162,112,0.04486834,435.58101726,100,108.54062724,107,-704.30718121,7.1,3.4930334,Action,0.76610716,4.21186507
2002-10-06,106,1.10580627,115,163101590,101,0.05697721,438.62198698,104,110.82971606,111,-704.30714849,7.6,3.5119434,Drama,0.68059745,4.70435916
1991-05-21,105,1.09680048,117,149635629,110,0.20434847,439.72343691,104,107.71782848,103,-692.629356,7.1,3.51743507,Action,0.80276889,4.27262139
1994-08-14,109,1.12064521,119,117638160,114,0.0437657,434.44997154,110,104.39594545,107,-677.7539256,7.5,3.53722556,Drama,0.61596383,4.2291807
1987-03-14,110,1.06878968,116,141019233,103,0.21307129,439.9397543,110,108.93066132,110,-686.37660452,7.7,3.66190778,Action,0.63681215,4.26538761
1994-02-09,109,1.08724059,112,119481241,102,0.20605404,436.17948253,117,108.37419783,111,-704.31818518,7.5,3.49290269,Action,0.79961479,5.38546722
1984-12-21,108,1.11134516,119,149977415,110,0.05888054,438.39941821,114,106.92421363,105,-698.48608254,7.7,3.51641115,Drama,0.77997287,4.26627885
1988-03-14,108,1.08925642,108,117989804,100,0.12290928,439.31462904,100,109.80327169,106,-689.39465364,7.2,3.51525737,Action,0.81561184,4.26613223
1985-10-10,105,1.12559151,118,113671757,103,0.04135085,436.69514225,104,108.87956019,109,-704.32354506,7.1,3.51629225,Action,0.68371596,5.40603587
1999-08-06,104,1.08960815,107,120246267,101,0.20376171,438.37043539,103,108.21241012,107,-676.68414425,7.3,3.55639153,Drama,0.76321525,4.26697931
1994-09-28,105,1.07703454,108,116770838,106,0.07949665,439.52737885,101,107.83759017,107,-687.38301623,7.3,2.97383671,Action,0.63079512,4.2642427
1993-06-28,107,1.08363982,113,118122919,102,0.20450363,434.96675353,106,109.93796933,106,-677.4895038,7.2,3.51740866,Drama,0.79334643,4.26704918
1987-06-22,104,1.06789947,115,123093376,104,0.20331102,438.93548783,102,108.02085076,111,-677.40603306,7.4,3.65090896,Drama,0.81565356,5.18385662
1995-11-24,105,1.08612625,107,145123913,113,0.08827213,435.37932714,111,108.8516798,104,-704.33160131,7.2,3.51729508,Drama,0.63497449,4.26290862
1999-04-06,109,1.14898704,106,138702288,112,0.05900356,436.96412443,99,108.7877707,103,-704.47015141,7.1,3.17243472,Drama,0.61603519,4.39014569
2002-03-10,110,1.11824412,106,153196157,113,0.13703647,434.93198443,104,110.15580497,108,-683.25592483,7.5,2.84513396,Action,0.76163132,4.25076348
1989-08-18,106,1.14234324,112,144718710,102,0.20427242,438.80260444,101,110.28075887,106,-704.38005074,7.1,3.26206239,Action,0.63579404,4.27022534
2002-03-10,110,1.143967,106,116583842,100,0.05087087,439.58380594,114,108.56707121,110,-679.71247624,7.2,3.58340753,Action,0.62769947,4.27173013
1991-02-13,104,1.14831475,119,120353852,98,0.03917564,434.57514319,115,104.73410814,104,-680.32903577,7.7,3.26188517,Drama,0.69040747,4.22063937
1988-12-17,104,1.11865703,116,147774769,109,0.04869923,435.33500727,109,108.4944615,108,-676.33552361,7.1,3.5174044,Action,0.79423159,5.12413314
1987-06-11,106,1.14313011,110,110302823,98,0.09210738,436.97136373,103,104.0799985,103,-703.74484949,7.1,3.48915557,Drama,0.62881253,5.00830815
